in s,C1 in V
-2.962906E-03,2.43164E-01
-2.962860E-03,4.78516E-02
-2.962814E-03,9.66797E-02
-2.962768E-03,-4.98047E-02
-2.962722E-03,4.78516E-02
-2.962676E-03,9.66797E-02
-2.962630E-03,4.78516E-02
-2.962584E-03,-9.76562E-04
-2.962538E-03,4.78516E-02
-2.962492E-03,-9.76562E-04
-2.962446E-03,1.45508E-01
-2.962400E-03,9.66797E-02
-2.962354E-03,9.66797E-02
-2.962308E-03,-4.98047E-02
-2.962262E-03,2.43164E-01
-2.962216E-03,4.78516E-02
-2.962170E-03,-9.76562E-04
-2.962124E-03,-9.76562E-04
-2.962078E-03,9.66797E-02
-2.962032E-03,-4.98047E-02
-2.961986E-03,4.78516E-02
-2.961940E-03,-9.76562E-04
-2.961894E-03,9.66797E-02
-2.961848E-03,9.66797E-02
-2.961802E-03,4.78516E-02
-2.961756E-03,-9.76562E-04
-2.961710E-03,9.66797E-02
-2.961664E-03,1.45508E-01
-2.961618E-03,-4.98047E-02
-2.961572E-03,4.78516E-02
-2.961526E-03,1.45508E-01
-2.961480E-03,-4.98047E-02
-2.961434E-03,-4.98047E-02
-2.961388E-03,9.66797E-02
-2.961342E-03,-4.98047E-02
-2.961296E-03,1.45508E-01
-2.961250E-03,9.66797E-02
-2.961204E-03,9.66797E-02
-2.961158E-03,-9.86328E-02
-2.961112E-03,9.66797E-02
-2.961066E-03,9.66797E-02
-2.961020E-03,-4.98047E-02
-2.960974E-03,4.78516E-02
-2.960928E-03,9.66797E-02
-2.960882E-03,-4.98047E-02
-2.960836E-03,9.66797E-02
-2.960790E-03,9.66797E-02
-2.960744E-03,4.78516E-02
-2.960698E-03,-9.76562E-04
-2.960652E-03,-9.86328E-02
-2.960606E-03,-9.76562E-04
-2.960560E-03,4.78516E-02
-2.960514E-03,-9.86328E-02
-2.960468E-03,9.66797E-02
-2.960422E-03,9.66797E-02
-2.960376E-03,4.78516E-02
-2.960330E-03,4.78516E-02
-2.960284E-03,9.66797E-02
-2.960238E-03,9.66797E-02
-2.960192E-03,9.66797E-02
-2.960146E-03,-4.98047E-02
-2.960100E-03,-4.98047E-02
-2.960054E-03,1.94336E-01
-2.960008E-03,9.66797E-02
-2.959962E-03,-9.86328E-02
-2.959916E-03,1.94336E-01
-2.959870E-03,-9.76562E-04
-2.959824E-03,2.43164E-01
-2.959778E-03,-9.86328E-02
-2.959732E-03,9.66797E-02
-2.959686E-03,-4.98047E-02
-2.959640E-03,-9.76562E-04
-2.959594E-03,1.94336E-01
-2.959548E-03,-4.98047E-02
-2.959502E-03,-9.76562E-04
-2.959456E-03,9.66797E-02
-2.959410E-03,-4.98047E-02
-2.959364E-03,1.45508E-01
-2.959318E-03,2.43164E-01
-2.959272E-03,9.66797E-02
-2.959226E-03,-4.98047E-02
-2.959180E-03,1.45508E-01
-2.959134E-03,4.78516E-02
-2.959088E-03,4.78516E-02
-2.959042E-03,9.66797E-02
-2.958996E-03,9.66797E-02
-2.958950E-03,-1.47461E-01
-2.958904E-03,-9.76562E-04
-2.958858E-03,-9.86328E-02
-2.958812E-03,9.66797E-02
-2.958766E-03,1.94336E-01
-2.958720E-03,9.66797E-02
-2.958674E-03,-4.98047E-02
-2.958628E-03,-4.98047E-02
-2.958582E-03,1.45508E-01
-2.958536E-03,9.66797E-02
-2.958490E-03,4.78516E-02
-2.958444E-03,-9.76562E-04
-2.958398E-03,4.78516E-02
-2.958352E-03,-4.98047E-02
-2.958306E-03,9.66797E-02
-2.958260E-03,9.66797E-02
-2.958214E-03,1.94336E-01
-2.958168E-03,-4.98047E-02
-2.958122E-03,-4.98047E-02
-2.958076E-03,4.78516E-02
-2.958030E-03,4.78516E-02
-2.957984E-03,9.66797E-02
-2.957938E-03,-9.76562E-04
-2.957892E-03,-4.98047E-02
-2.957846E-03,9.66797E-02
-2.957800E-03,-9.76562E-04
-2.957754E-03,4.78516E-02
-2.957708E-03,4.78516E-02
-2.957662E-03,-9.76562E-04
-2.957616E-03,9.66797E-02
-2.957570E-03,4.78516E-02
-2.957524E-03,9.66797E-02
-2.957478E-03,4.78516E-02
-2.957432E-03,-9.76562E-04
-2.957386E-03,9.66797E-02
-2.957340E-03,9.66797E-02
-2.957294E-03,9.66797E-02
-2.957248E-03,-4.98047E-02
-2.957202E-03,-4.98047E-02
-2.957156E-03,-9.76562E-04
-2.957110E-03,4.78516E-02
-2.957064E-03,-4.98047E-02
-2.957018E-03,-9.86328E-02
-2.956972E-03,9.66797E-02
-2.956926E-03,4.78516E-02
-2.956880E-03,9.66797E-02
-2.956834E-03,9.66797E-02
-2.956788E-03,9.66797E-02
-2.956742E-03,4.78516E-02
-2.956696E-03,4.78516E-02
-2.956650E-03,9.66797E-02
-2.956604E-03,9.66797E-02
-2.956558E-03,4.78516E-02
-2.956512E-03,9.66797E-02
-2.956466E-03,-4.98047E-02
-2.956420E-03,9.66797E-02
-2.956374E-03,1.94336E-01
-2.956328E-03,-4.98047E-02
-2.956282E-03,9.66797E-02
-2.956236E-03,-9.76562E-04
-2.956190E-03,-4.98047E-02
-2.956144E-03,1.45508E-01
-2.956098E-03,9.66797E-02
-2.956052E-03,9.66797E-02
-2.956006E-03,-4.98047E-02
-2.955960E-03,-9.86328E-02
-2.955914E-03,-9.76562E-04
-2.955868E-03,4.78516E-02
-2.955822E-03,9.66797E-02
-2.955776E-03,-9.76562E-04
-2.955730E-03,-4.98047E-02
-2.955684E-03,-4.98047E-02
-2.955638E-03,9.66797E-02
-2.955592E-03,4.78516E-02
-2.955546E-03,-1.47461E-01
-2.955500E-03,9.66797E-02
-2.955454E-03,-4.98047E-02
-2.955408E-03,-4.98047E-02
-2.955362E-03,4.78516E-02
-2.955316E-03,9.66797E-02
-2.955270E-03,-9.76562E-04
-2.955224E-03,9.66797E-02
-2.955178E-03,1.94336E-01
-2.955132E-03,9.66797E-02
-2.955086E-03,1.94336E-01
-2.955040E-03,9.66797E-02
-2.954994E-03,-9.86328E-02
-2.954948E-03,-9.76562E-04
-2.954902E-03,9.66797E-02
-2.954856E-03,4.78516E-02
-2.954810E-03,1.45508E-01
-2.954764E-03,-4.98047E-02
-2.954718E-03,-9.86328E-02
-2.954672E-03,-9.76562E-04
-2.954626E-03,9.66797E-02
-2.954580E-03,1.94336E-01
-2.954534E-03,4.78516E-02
-2.954488E-03,1.45508E-01
-2.954442E-03,9.66797E-02
-2.954396E-03,9.66797E-02
-2.954350E-03,4.78516E-02
-2.954304E-03,-9.76562E-04
-2.954258E-03,-9.76562E-04
-2.954212E-03,4.78516E-02
-2.954166E-03,9.66797E-02
-2.954120E-03,9.66797E-02
-2.954074E-03,9.66797E-02
-2.954028E-03,1.45508E-01
-2.953982E-03,-9.76562E-04
-2.953936E-03,4.78516E-02
-2.953890E-03,-9.86328E-02
-2.953844E-03,9.66797E-02
-2.953798E-03,-9.76562E-04
-2.953752E-03,-9.86328E-02
-2.953706E-03,-9.76562E-04
-2.953660E-03,9.66797E-02
-2.953614E-03,9.66797E-02
-2.953568E-03,9.66797E-02
-2.953522E-03,-9.86328E-02
-2.953476E-03,-4.98047E-02
-2.953430E-03,4.78516E-02
-2.953384E-03,1.45508E-01
-2.953338E-03,-4.98047E-02
-2.953292E-03,1.45508E-01
-2.953246E-03,9.66797E-02
-2.953200E-03,1.94336E-01
-2.953154E-03,9.66797E-02
-2.953108E-03,4.78516E-02
-2.953062E-03,1.45508E-01
-2.953016E-03,-9.76562E-04
-2.952970E-03,-9.76562E-04
-2.952924E-03,4.78516E-02
-2.952878E-03,9.66797E-02
-2.952832E-03,9.66797E-02
-2.952786E-03,-9.76562E-04
-2.952740E-03,-9.76562E-04
-2.952694E-03,9.66797E-02
-2.952648E-03,-9.76562E-04
-2.952602E-03,-9.86328E-02
-2.952556E-03,4.78516E-02
-2.952510E-03,-4.98047E-02
-2.952464E-03,4.78516E-02
-2.952418E-03,4.78516E-02
-2.952372E-03,1.45508E-01
-2.952326E-03,-9.76562E-04
-2.952280E-03,-9.76562E-04
-2.952234E-03,1.45508E-01
-2.952188E-03,-4.98047E-02
-2.952142E-03,2.91992E-01
-2.952096E-03,-9.76562E-04
-2.952050E-03,9.66797E-02
-2.952004E-03,4.78516E-02
-2.951958E-03,9.66797E-02
-2.951912E-03,-9.86328E-02
-2.951866E-03,-4.98047E-02
-2.951820E-03,-9.76562E-04
-2.951774E-03,-4.98047E-02
-2.951728E-03,4.78516E-02
-2.951682E-03,-9.86328E-02
-2.951636E-03,9.66797E-02
-2.951590E-03,4.78516E-02
-2.951544E-03,-4.98047E-02
-2.951498E-03,-4.98047E-02
-2.951452E-03,-9.76562E-04
-2.951406E-03,9.66797E-02
-2.951360E-03,4.78516E-02
-2.951314E-03,-9.76562E-04
-2.951268E-03,-9.76562E-04
-2.951222E-03,2.43164E-01
-2.951176E-03,4.78516E-02
-2.951130E-03,-4.98047E-02
-2.951084E-03,1.45508E-01
-2.951038E-03,-4.98047E-02
-2.950992E-03,-9.76562E-04
-2.950946E-03,2.43164E-01
-2.950900E-03,9.66797E-02
-2.950854E-03,4.78516E-02
-2.950808E-03,9.66797E-02
-2.950762E-03,-4.98047E-02
-2.950716E-03,4.78516E-02
-2.950670E-03,9.66797E-02
-2.950624E-03,-4.98047E-02
-2.950578E-03,-4.98047E-02
-2.950532E-03,-9.86328E-02
-2.950486E-03,1.45508E-01
-2.950440E-03,-4.98047E-02
-2.950394E-03,-9.76562E-04
-2.950348E-03,9.66797E-02
-2.950302E-03,-9.76562E-04
-2.950256E-03,-4.98047E-02
-2.950210E-03,4.78516E-02
-2.950164E-03,2.43164E-01
-2.950118E-03,-4.98047E-02
-2.950072E-03,9.66797E-02
-2.950026E-03,4.78516E-02
-2.949980E-03,9.66797E-02
-2.949934E-03,9.66797E-02
-2.949888E-03,9.66797E-02
-2.949842E-03,-4.98047E-02
-2.949796E-03,4.78516E-02
-2.949750E-03,1.45508E-01
-2.949704E-03,-9.76562E-04
-2.949658E-03,4.78516E-02
-2.949612E-03,9.66797E-02
-2.949566E-03,9.66797E-02
-2.949520E-03,-1.47461E-01
-2.949474E-03,1.45508E-01
-2.949428E-03,4.78516E-02
-2.949382E-03,4.78516E-02
-2.949336E-03,4.78516E-02
-2.949290E-03,-4.98047E-02
-2.949244E-03,9.66797E-02
-2.949198E-03,1.94336E-01
-2.949152E-03,4.78516E-02
-2.949106E-03,-4.98047E-02
-2.949060E-03,-9.76562E-04
-2.949014E-03,9.66797E-02
-2.948968E-03,-9.76562E-04
-2.948922E-03,-4.98047E-02
-2.948876E-03,-9.76562E-04
-2.948830E-03,-9.76562E-04
-2.948784E-03,1.45508E-01
-2.948738E-03,9.66797E-02
-2.948692E-03,1.45508E-01
-2.948646E-03,2.91992E-01
-2.948600E-03,-4.98047E-02
-2.948554E-03,9.66797E-02
-2.948508E-03,-9.86328E-02
-2.948462E-03,1.45508E-01
-2.948416E-03,4.78516E-02
-2.948370E-03,-4.98047E-02
-2.948324E-03,-9.76562E-04
-2.948278E-03,9.66797E-02
-2.948232E-03,-4.98047E-02
-2.948186E-03,-4.98047E-02
-2.948140E-03,1.45508E-01
-2.948094E-03,9.66797E-02
-2.948048E-03,-9.76562E-04
-2.948002E-03,9.66797E-02
-2.947956E-03,2.91992E-01
-2.947910E-03,-9.76562E-04
-2.947864E-03,-9.76562E-04
-2.947818E-03,1.45508E-01
-2.947772E-03,9.66797E-02
-2.947726E-03,4.78516E-02
-2.947680E-03,1.45508E-01
-2.947634E-03,-4.98047E-02
-2.947588E-03,-4.98047E-02
-2.947542E-03,9.66797E-02
-2.947496E-03,9.66797E-02
-2.947450E-03,9.66797E-02
-2.947404E-03,-4.98047E-02
-2.947358E-03,9.66797E-02
-2.947312E-03,-9.76562E-04
-2.947266E-03,1.94336E-01
-2.947220E-03,1.94336E-01
-2.947174E-03,-4.98047E-02
-2.947128E-03,4.78516E-02
-2.947082E-03,4.78516E-02
-2.947036E-03,-9.86328E-02
-2.946990E-03,1.45508E-01
-2.946944E-03,-9.76562E-04
-2.946898E-03,-4.98047E-02
-2.946852E-03,4.78516E-02
-2.946806E-03,1.45508E-01
-2.946760E-03,4.78516E-02
-2.946714E-03,9.66797E-02
-2.946668E-03,1.94336E-01
-2.946622E-03,-4.98047E-02
-2.946576E-03,-4.98047E-02
-2.946530E-03,4.78516E-02
-2.946484E-03,-9.86328E-02
-2.946438E-03,9.66797E-02
-2.946392E-03,-4.98047E-02
-2.946346E-03,9.66797E-02
-2.946300E-03,-9.76562E-04
-2.946254E-03,-4.98047E-02
-2.946208E-03,9.66797E-02
-2.946162E-03,4.78516E-02
-2.946116E-03,-1.47461E-01
-2.946070E-03,-9.76562E-04
-2.946024E-03,-9.76562E-04
-2.945978E-03,-9.76562E-04
-2.945932E-03,4.78516E-02
-2.945886E-03,-9.86328E-02
-2.945840E-03,-9.76562E-04
-2.945794E-03,9.66797E-02
-2.945748E-03,9.66797E-02
-2.945702E-03,-4.98047E-02
-2.945656E-03,9.66797E-02
-2.945610E-03,4.78516E-02
-2.945564E-03,1.94336E-01
-2.945518E-03,-4.98047E-02
-2.945472E-03,-4.98047E-02
-2.945426E-03,-9.76562E-04
-2.945380E-03,-9.76562E-04
-2.945334E-03,9.66797E-02
-2.945288E-03,9.66797E-02
-2.945242E-03,4.78516E-02
-2.945196E-03,1.45508E-01
-2.945150E-03,-4.98047E-02
-2.945104E-03,-9.76562E-04
-2.945058E-03,-9.86328E-02
-2.945012E-03,9.66797E-02
-2.944966E-03,-4.98047E-02
-2.944920E-03,1.45508E-01
-2.944874E-03,4.78516E-02
-2.944828E-03,4.78516E-02
-2.944782E-03,9.66797E-02
-2.944736E-03,9.66797E-02
-2.944690E-03,-9.76562E-04
-2.944644E-03,-4.98047E-02
-2.944598E-03,9.66797E-02
-2.944552E-03,-9.86328E-02
-2.944506E-03,4.78516E-02
-2.944460E-03,4.78516E-02
-2.944414E-03,-9.76562E-04
-2.944368E-03,9.66797E-02
-2.944322E-03,1.45508E-01
-2.944276E-03,4.78516E-02
-2.944230E-03,-9.76562E-04
-2.944184E-03,-1.47461E-01
-2.944138E-03,4.78516E-02
-2.944092E-03,-9.76562E-04
-2.944046E-03,-9.76562E-04
-2.944000E-03,-4.98047E-02
-2.943954E-03,9.66797E-02
-2.943908E-03,-9.76562E-04
-2.943862E-03,4.78516E-02
-2.943816E-03,4.78516E-02
-2.943770E-03,4.78516E-02
-2.943724E-03,4.78516E-02
-2.943678E-03,9.66797E-02
-2.943632E-03,4.78516E-02
-2.943586E-03,9.66797E-02
-2.943540E-03,9.66797E-02
-2.943494E-03,-4.98047E-02
-2.943448E-03,-9.76562E-04
-2.943402E-03,2.43164E-01
-2.943356E-03,-9.76562E-04
-2.943310E-03,4.78516E-02
-2.943264E-03,-9.76562E-04
-2.943218E-03,-9.76562E-04
-2.943172E-03,-9.76562E-04
-2.943126E-03,4.78516E-02
-2.943080E-03,-9.86328E-02
-2.943034E-03,-9.76562E-04
-2.942988E-03,-9.76562E-04
-2.942942E-03,-4.98047E-02
-2.942896E-03,-4.98047E-02
-2.942850E-03,4.78516E-02
-2.942804E-03,9.66797E-02
-2.942758E-03,9.66797E-02
-2.942712E-03,-9.76562E-04
-2.942666E-03,1.94336E-01
-2.942620E-03,4.78516E-02
-2.942574E-03,1.94336E-01
-2.942528E-03,4.78516E-02
-2.942482E-03,-9.76562E-04
-2.942436E-03,4.78516E-02
-2.942390E-03,1.94336E-01
-2.942344E-03,4.78516E-02
-2.942298E-03,-9.86328E-02
-2.942252E-03,1.45508E-01
-2.942206E-03,-9.76562E-04
-2.942160E-03,9.66797E-02
-2.942114E-03,1.45508E-01
-2.942068E-03,9.66797E-02
-2.942022E-03,-9.76562E-04
-2.941976E-03,-9.76562E-04
-2.941930E-03,9.66797E-02
-2.941884E-03,-4.98047E-02
-2.941838E-03,4.78516E-02
-2.941792E-03,-4.98047E-02
-2.941746E-03,9.66797E-02
-2.941700E-03,4.78516E-02
-2.941654E-03,9.66797E-02
-2.941608E-03,-4.98047E-02
-2.941562E-03,-4.98047E-02
-2.941516E-03,4.78516E-02
-2.941470E-03,-9.76562E-04
-2.941424E-03,-1.47461E-01
-2.941378E-03,9.66797E-02
-2.941332E-03,9.66797E-02
-2.941286E-03,4.78516E-02
-2.941240E-03,4.78516E-02
-2.941194E-03,2.43164E-01
-2.941148E-03,9.66797E-02
-2.941102E-03,4.78516E-02
-2.941056E-03,-4.98047E-02
-2.941010E-03,4.78516E-02
-2.940964E-03,-9.86328E-02
-2.940918E-03,1.45508E-01
-2.940872E-03,-1.47461E-01
-2.940826E-03,-1.47461E-01
-2.940780E-03,9.66797E-02
-2.940734E-03,9.66797E-02
-2.940688E-03,9.66797E-02
-2.940642E-03,4.78516E-02
-2.940596E-03,9.66797E-02
-2.940550E-03,-4.98047E-02
-2.940504E-03,4.78516E-02
-2.940458E-03,-9.76562E-04
-2.940412E-03,4.78516E-02
-2.940366E-03,-4.98047E-02
-2.940320E-03,4.78516E-02
-2.940274E-03,-4.98047E-02
-2.940228E-03,-9.86328E-02
-2.940182E-03,1.45508E-01
-2.940136E-03,4.78516E-02
-2.940090E-03,-4.98047E-02
-2.940044E-03,9.66797E-02
-2.939998E-03,4.78516E-02
-2.939952E-03,9.66797E-02
-2.939906E-03,9.66797E-02
-2.939860E-03,9.66797E-02
-2.939814E-03,-9.76562E-04
-2.939768E-03,4.78516E-02
-2.939722E-03,1.45508E-01
-2.939676E-03,-9.76562E-04
-2.939630E-03,-9.76562E-04
-2.939584E-03,-9.76562E-04
-2.939538E-03,-4.98047E-02
-2.939492E-03,4.78516E-02
-2.939446E-03,-9.86328E-02
-2.939400E-03,4.78516E-02
-2.939354E-03,-4.98047E-02
-2.939308E-03,4.78516E-02
-2.939262E-03,-9.86328E-02
-2.939216E-03,-9.86328E-02
-2.939170E-03,9.66797E-02
-2.939124E-03,1.45508E-01
-2.939078E-03,9.66797E-02
-2.939032E-03,4.78516E-02
-2.938986E-03,1.45508E-01
-2.938940E-03,4.78516E-02
-2.938894E-03,1.45508E-01
-2.938848E-03,-9.86328E-02
-2.938802E-03,-4.98047E-02
-2.938756E-03,-4.98047E-02
-2.938710E-03,1.45508E-01
-2.938664E-03,9.66797E-02
-2.938618E-03,-4.98047E-02
-2.938572E-03,-4.98047E-02
-2.938526E-03,-9.86328E-02
-2.938480E-03,9.66797E-02
-2.938434E-03,9.66797E-02
-2.938388E-03,9.66797E-02
-2.938342E-03,-9.76562E-04
-2.938296E-03,-9.76562E-04
-2.938250E-03,9.66797E-02
-2.938204E-03,9.66797E-02
-2.938158E-03,4.78516E-02
-2.938112E-03,9.66797E-02
-2.938066E-03,-4.98047E-02
-2.938020E-03,4.78516E-02
-2.937974E-03,9.66797E-02
-2.937928E-03,9.66797E-02
-2.937882E-03,-9.86328E-02
-2.937836E-03,-9.76562E-04
-2.937790E-03,4.78516E-02
-2.937744E-03,-9.76562E-04
-2.937698E-03,-1.47461E-01
-2.937652E-03,1.94336E-01
-2.937606E-03,4.78516E-02
-2.937560E-03,4.78516E-02
-2.937514E-03,4.78516E-02
-2.937468E-03,9.66797E-02
-2.937422E-03,9.66797E-02
-2.937376E-03,9.66797E-02
-2.937330E-03,-9.76562E-04
-2.937284E-03,4.78516E-02
-2.937238E-03,9.66797E-02
-2.937192E-03,-4.98047E-02
-2.937146E-03,-4.98047E-02
-2.937100E-03,-9.76562E-04
-2.937054E-03,-9.76562E-04
-2.937008E-03,4.78516E-02
-2.936962E-03,1.94336E-01
-2.936916E-03,9.66797E-02
-2.936870E-03,-4.98047E-02
-2.936824E-03,-9.86328E-02
-2.936778E-03,-4.98047E-02
-2.936732E-03,9.66797E-02
-2.936686E-03,1.45508E-01
-2.936640E-03,9.66797E-02
-2.936594E-03,4.78516E-02
-2.936548E-03,-9.76562E-04
-2.936502E-03,9.66797E-02
-2.936456E-03,9.66797E-02
-2.936410E-03,9.66797E-02
-2.936364E-03,1.94336E-01
-2.936318E-03,-9.76562E-04
-2.936272E-03,4.78516E-02
-2.936226E-03,4.78516E-02
-2.936180E-03,9.66797E-02
-2.936134E-03,1.45508E-01
-2.936088E-03,4.78516E-02
-2.936042E-03,1.45508E-01
-2.935996E-03,-9.76562E-04
-2.935950E-03,4.78516E-02
-2.935904E-03,9.66797E-02
-2.935858E-03,9.66797E-02
-2.935812E-03,-9.76562E-04
-2.935766E-03,1.45508E-01
-2.935720E-03,-4.98047E-02
-2.935674E-03,-4.98047E-02
-2.935628E-03,-9.76562E-04
-2.935582E-03,-9.76562E-04
-2.935536E-03,-9.76562E-04
-2.935490E-03,9.66797E-02
-2.935444E-03,1.94336E-01
-2.935398E-03,-9.76562E-04
-2.935352E-03,4.78516E-02
-2.935306E-03,9.66797E-02
-2.935260E-03,-9.76562E-04
-2.935214E-03,-4.98047E-02
-2.935168E-03,9.66797E-02
-2.935122E-03,-4.98047E-02
-2.935076E-03,-9.86328E-02
-2.935030E-03,9.66797E-02
-2.934984E-03,-4.98047E-02
-2.934938E-03,-4.98047E-02
-2.934892E-03,-1.47461E-01
-2.934846E-03,-9.76562E-04
-2.934800E-03,-9.76562E-04
-2.934754E-03,-4.98047E-02
-2.934708E-03,-9.76562E-04
-2.934662E-03,4.78516E-02
-2.934616E-03,4.78516E-02
-2.934570E-03,-4.98047E-02
-2.934524E-03,-9.76562E-04
-2.934478E-03,4.78516E-02
-2.934432E-03,9.66797E-02
-2.934386E-03,-9.76562E-04
-2.934340E-03,-4.98047E-02
-2.934294E-03,1.45508E-01
-2.934248E-03,4.78516E-02
-2.934202E-03,9.66797E-02
-2.934156E-03,-9.86328E-02
-2.934110E-03,4.78516E-02
-2.934064E-03,2.43164E-01
-2.934018E-03,9.66797E-02
-2.933972E-03,9.66797E-02
-2.933926E-03,-4.98047E-02
-2.933880E-03,-9.86328E-02
-2.933834E-03,9.66797E-02
-2.933788E-03,9.66797E-02
-2.933742E-03,1.94336E-01
-2.933696E-03,9.66797E-02
-2.933650E-03,4.78516E-02
-2.933604E-03,-9.76562E-04
-2.933558E-03,1.94336E-01
-2.933512E-03,-4.98047E-02
-2.933466E-03,4.78516E-02
-2.933420E-03,-4.98047E-02
-2.933374E-03,4.78516E-02
-2.933328E-03,4.78516E-02
-2.933282E-03,4.78516E-02
-2.933236E-03,9.66797E-02
-2.933190E-03,1.45508E-01
-2.933144E-03,4.78516E-02
-2.933098E-03,-9.76562E-04
-2.933052E-03,-9.76562E-04
-2.933006E-03,9.66797E-02
-2.932960E-03,-9.86328E-02
-2.932914E-03,4.78516E-02
-2.932868E-03,9.66797E-02
-2.932822E-03,9.66797E-02
-2.932776E-03,-9.76562E-04
-2.932730E-03,4.78516E-02
-2.932684E-03,4.78516E-02
-2.932638E-03,-9.76562E-04
-2.932592E-03,4.78516E-02
-2.932546E-03,4.78516E-02
-2.932500E-03,4.78516E-02
-2.932454E-03,1.94336E-01
-2.932408E-03,1.94336E-01
-2.932362E-03,9.66797E-02
-2.932316E-03,-9.76562E-04
-2.932270E-03,9.66797E-02
-2.932224E-03,4.78516E-02
-2.932178E-03,-4.98047E-02
-2.932132E-03,4.78516E-02
-2.932086E-03,9.66797E-02
-2.932040E-03,4.78516E-02
-2.931994E-03,-9.76562E-04
-2.931948E-03,1.94336E-01
-2.931902E-03,-9.76562E-04
-2.931856E-03,9.66797E-02
-2.931810E-03,-9.76562E-04
-2.931764E-03,1.94336E-01
-2.931718E-03,4.78516E-02
-2.931672E-03,9.66797E-02
-2.931626E-03,4.78516E-02
-2.931580E-03,-4.98047E-02
-2.931534E-03,9.66797E-02
-2.931488E-03,4.78516E-02
-2.931442E-03,-9.76562E-04
-2.931396E-03,4.78516E-02
-2.931350E-03,1.45508E-01
-2.931304E-03,9.66797E-02
-2.931258E-03,-9.86328E-02
-2.931212E-03,4.78516E-02
-2.931166E-03,-9.86328E-02
-2.931120E-03,-9.76562E-04
-2.931074E-03,4.78516E-02
-2.931028E-03,9.66797E-02
-2.930982E-03,1.45508E-01
-2.930936E-03,4.78516E-02
-2.930890E-03,4.78516E-02
-2.930844E-03,4.78516E-02
-2.930798E-03,4.78516E-02
-2.930752E-03,9.66797E-02
-2.930706E-03,-9.76562E-04
-2.930660E-03,-9.86328E-02
-2.930614E-03,9.66797E-02
-2.930568E-03,-4.98047E-02
-2.930522E-03,9.66797E-02
-2.930476E-03,4.78516E-02
-2.930430E-03,4.78516E-02
-2.930384E-03,-9.76562E-04
-2.930338E-03,4.78516E-02
-2.930292E-03,9.66797E-02
-2.930246E-03,4.78516E-02
-2.930200E-03,-9.76562E-04
-2.930154E-03,4.78516E-02
-2.930108E-03,-9.76562E-04
-2.930062E-03,9.66797E-02
-2.930016E-03,-9.76562E-04
-2.929970E-03,4.78516E-02
-2.929924E-03,-9.86328E-02
-2.929878E-03,1.45508E-01
-2.929832E-03,4.78516E-02
-2.929786E-03,4.78516E-02
-2.929740E-03,-9.76562E-04
-2.929694E-03,-4.98047E-02
-2.929648E-03,1.45508E-01
-2.929602E-03,4.78516E-02
-2.929556E-03,2.43164E-01
-2.929510E-03,4.78516E-02
-2.929464E-03,9.66797E-02
-2.929418E-03,4.78516E-02
-2.929372E-03,4.78516E-02
-2.929326E-03,9.66797E-02
-2.929280E-03,-9.76562E-04
-2.929234E-03,-9.76562E-04
-2.929188E-03,4.78516E-02
-2.929142E-03,-9.76562E-04
-2.929096E-03,9.66797E-02
-2.929050E-03,-9.86328E-02
-2.929004E-03,9.66797E-02
-2.928958E-03,-4.98047E-02
-2.928912E-03,4.78516E-02
-2.928866E-03,9.66797E-02
-2.928820E-03,4.78516E-02
-2.928774E-03,-9.76562E-04
-2.928728E-03,4.78516E-02
-2.928682E-03,9.66797E-02
-2.928636E-03,-4.98047E-02
-2.928590E-03,4.78516E-02
-2.928544E-03,4.78516E-02
-2.928498E-03,4.78516E-02
-2.928452E-03,-4.98047E-02
-2.928406E-03,2.43164E-01
-2.928360E-03,-9.76562E-04
-2.928314E-03,9.66797E-02
-2.928268E-03,-9.76562E-04
-2.928222E-03,-4.98047E-02
-2.928176E-03,2.43164E-01
-2.928130E-03,9.66797E-02
-2.928084E-03,-9.76562E-04
-2.928038E-03,1.94336E-01
-2.927992E-03,-4.98047E-02
-2.927946E-03,4.78516E-02
-2.927900E-03,4.78516E-02
-2.927854E-03,4.78516E-02
-2.927808E-03,-4.98047E-02
-2.927762E-03,4.78516E-02
-2.927716E-03,-4.98047E-02
-2.927670E-03,1.45508E-01
-2.927624E-03,-9.76562E-04
-2.927578E-03,-4.98047E-02
-2.927532E-03,-9.76562E-04
-2.927486E-03,-4.98047E-02
-2.927440E-03,4.78516E-02
-2.927394E-03,9.66797E-02
-2.927348E-03,9.66797E-02
-2.927302E-03,-9.76562E-04
-2.927256E-03,-4.98047E-02
-2.927210E-03,9.66797E-02
-2.927164E-03,1.45508E-01
-2.927118E-03,9.66797E-02
-2.927072E-03,9.66797E-02
-2.927026E-03,-4.98047E-02
-2.926980E-03,4.78516E-02
-2.926934E-03,9.66797E-02
-2.926888E-03,9.66797E-02
-2.926842E-03,-9.76562E-04
-2.926796E-03,-9.86328E-02
-2.926750E-03,-4.98047E-02
-2.926704E-03,9.66797E-02
-2.926658E-03,-9.76562E-04
-2.926612E-03,-9.76562E-04
-2.926566E-03,9.66797E-02
-2.926520E-03,4.78516E-02
-2.926474E-03,-9.86328E-02
-2.926428E-03,1.45508E-01
-2.926382E-03,4.78516E-02
-2.926336E-03,-4.98047E-02
-2.926290E-03,-4.98047E-02
-2.926244E-03,4.78516E-02
-2.926198E-03,1.45508E-01
-2.926152E-03,-4.98047E-02
-2.926106E-03,9.66797E-02
-2.926060E-03,-9.76562E-04
-2.926014E-03,-9.76562E-04
-2.925968E-03,1.45508E-01
